ECG_VALUE,ECG_TIME,BPM_VALUE,BPM_TIME,AUX_VALUE,AUX_TIME,PPG_VALUE,PPG_TIME
1967,217551,220.77712,217551,53,217551,65297,217550,
2045,217571,220.39272,217571,54,217571,65241,217570,
2049,217587,220.39272,217587,54,217587,65302,217588,
2059,217597,220.16208,217597,54,217597,65289,217598,
2090,217601,219.93144,217601,53,217601,65235,217600,
2094,217606,219.93144,217606,54,217606,65235,217600,
2074,217607,220.00832,217607,54,217607,65280,217608,
2041,217609,219.77768,217609,53,217609,65246,217610,
2007,217617,219.93144,217617,54,217617,65273,217618,
2041,217621,219.70080000000002,217621,54,217621,65253,217620,
2755,217637,219.54704,217637,54,217637,65226,217638,
1736,217677,218.93200000000002,217677,53,217677,65287,217670,
1860,217679,218.85512,217679,53,217679,65268,217679,
1954,217681,218.85512,217681,54,217681,65268,217679,
2075,217691,218.93200000000002,217691,53,217691,65262,217689,
2074,217695,218.77824,217695,53,217695,65262,217689,
2078,217697,218.85512,217697,54,217697,65245,217697,
2074,217711,218.47072,217711,53,217711,65233,217709,
2106,217729,218.31696,217729,53,217729,65262,217729,
2122,217741,218.16320000000002,217741,53,217741,65263,217739,
2118,217747,218.08632,217747,54,217747,65242,217747,
2096,217749,218.00944,217749,54,217749,65253,217749,
2117,217767,217.70192,217767,54,217767,65260,217767,
2172,217785,217.54816,217785,54,217785,65250,217782,
2161,217809,217.16376,217809,54,217809,65259,217809,
2146,217811,217.24064,217811,54,217811,65214,217812,
2187,217819,217.08688,217819,54,217819,65299,217819,
2218,217835,217.24064,217835,54,217835,65276,217832,
2214,217837,217.01,217837,53,217837,65276,217832,
2217,217839,217.01,217839,54,217839,65298,217839,
2224,217849,216.93312,217849,53,217849,65305,217847,
2206,217851,217.01,217851,53,217851,65277,217852,
2104,217871,216.70248,217871,53,217871,65278,217871,
1929,217899,216.2412,217899,53,217899,65295,217899,
1848,217917,215.77992,217917,53,217917,65298,217911,
1905,217921,215.77992,217921,54,217921,65294,217921,
1901,217927,215.62616,217927,53,217927,65294,217921,
1882,217929,215.70304000000002,217929,53,217929,65309,217929,
1960,217941,215.39552,217941,54,217941,65285,217941,
2002,217961,215.24176,217961,53,217961,65294,217961,
2066,217999,214.54984000000002,217999,54,217999,65259,217999,
2091,218001,214.62672,218001,54,218001,65261,218001,
2091,218007,214.16544000000002,218007,54,218007,65261,218001,
2070,218009,214.54984000000002,218009,53,218009,65272,218009,
2040,218011,214.54984000000002,218011,53,218011,65272,218011,
2096,218021,214.39608,218021,53,218021,65279,218021,
2048,218051,214.01168,218051,54,218051,65288,218051,
2058,218057,213.9348,218057,54,218057,65288,218051,
2095,218067,213.5504,218067,54,218067,65298,218061,
2074,218069,213.62728,218069,54,218069,65303,218070,
2052,218071,213.62728,218071,54,218071,65303,218070,
2098,218099,213.24288,218099,53,218099,65275,218100,
2105,218101,213.47352,218101,54,218101,65275,218100,
2091,218106,213.31976,218106,54,218106,65275,218100,
2056,218115,213.166,218115,54,218115,65267,218109,
2083,218141,212.85848000000001,218141,53,218141,65308,218139,
2097,218147,212.70472,218147,53,218147,65289,218147,
2074,218149,212.62784,218149,53,218149,65304,218149,
2051,218151,212.85848000000001,218151,54,218151,65304,218149,
2050,218155,212.3972,218155,53,218155,65304,218149,
2061,218157,212.47408000000001,218157,53,218157,65258,218157,
2072,218159,212.70472,218159,53,218159,65306,218159,
2084,218171,212.32032,218171,53,218171,65240,218169,
2088,218175,212.16656,218175,54,218175,65240,218169,
2186,218205,212.0128,218205,53,218205,65241,218199,
2120,218225,211.55152,218225,54,218225,65274,218219,
2090,218229,211.70528000000002,218229,53,218229,65272,218229,
2070,218231,211.47464,218231,56,218231,65272,218229,
2061,218235,211.55152,218235,53,218235,65272,218229,
2063,218237,211.55152,218237,54,218237,65268,218237,
1994,218275,210.78272,218275,53,218275,65211,218276,
2065,218281,210.78272,218281,53,218281,65229,218282,
2089,218285,210.78272,218285,54,218285,65229,218282,
2069,218287,210.70584,218287,53,218287,65229,218282,
2032,218289,210.70584,218289,54,218289,65319,218289,
2058,218307,210.62896,218307,53,218307,65317,218307,
2026,218311,210.4752,218311,54,218311,65300,218312,
2049,218317,210.4752,218317,54,218317,65300,218312,
2068,218319,210.32144,218319,53,218319,65268,218319,
2036,218329,210.32144,218329,54,218329,65274,218329,
1473,218371,209.78328,218371,53,218371,65332,218371,
841,218377,209.55264,218377,53,218377,65332,218371,
896,218379,209.62952,218379,53,218379,65322,218379,
2085,218401,209.322,218401,54,218401,65312,218401,
2097,218409,209.47576,218409,53,218409,65323,218409,
2084,218411,209.322,218411,54,218411,65306,218411,
2104,218427,209.09136,218427,54,218427,65313,218421,
2084,218431,209.09136,218431,54,218431,65309,218431,
2120,218451,208.63008,218451,53,218451,65259,218451,
2105,218467,208.39944,218467,54,218467,65245,218461,
2158,218481,208.32256,218481,53,218481,65283,218481,
2147,218489,208.32256,218489,54,218489,65298,218489,
2142,218501,208.32256,218501,54,218501,65295,218501,
2217,218549,207.93816,218549,53,218549,65345,218549,
2195,218551,207.93816,218551,53,218551,65345,218549,
2188,218555,207.86128,218555,54,218555,65345,218549,
2238,218561,207.86128,218561,53,218561,65326,218559,
2224,218567,207.7844,218567,54,218567,65343,218567,
2110,218587,207.47688,218587,53,218587,65313,218587,
2025,218595,207.4,218595,53,218595,65263,218589,
2013,218601,207.09248,218601,53,218601,65267,218599,
1960,218605,207.4,218605,53,218605,65267,218599,
1925,218607,207.32312000000002,218607,52,218607,65283,218607,
1884,218625,206.86184,218625,53,218625,65289,218619,
1842,218629,206.78496,218629,53,218629,65302,218629,
1827,218631,206.78496,218631,53,218631,65302,218629,
1877,218639,206.6312,218639,53,218639,65299,218639,
1883,218641,206.6312,218641,53,218641,65299,218639,
1928,218657,206.47744,218657,53,218657,65273,218657,
2001,218677,206.09304,218677,53,218677,65276,218677,
2038,218687,206.01616,218687,53,218687,65300,218688,
2056,218698,205.78552,218698,53,218698,65321,218692,
2037,218731,205.24736000000001,218731,53,218731,65300,218732,
2039,218737,205.32424,218737,54,218737,65300,218732,
2060,218739,205.32424,218739,53,218739,65354,218739,
2035,218755,205.01672,218755,53,218755,65267,218752,
2065,218777,205.01672,218777,54,218777,65349,218772,
2091,218779,204.93984,218779,54,218779,65334,218779,
2109,218781,204.86296000000002,218781,53,218781,65310,218781,
2110,218787,204.7092,218787,53,218787,65310,218781,
2088,218789,204.93984,218789,54,218789,65289,218789,
2065,218801,204.55544,218801,53,218801,65323,218801,
2101,218807,204.7092,218807,54,218807,65323,218801,
2073,218829,204.40168,218829,54,218829,65344,218829,
2054,218831,204.3248,218831,53,218831,65363,218831,
2086,218837,204.17104,218837,53,218837,65363,218831,
2045,218851,204.24792,218851,53,218851,65357,218851,
2106,218859,204.09416000000002,218859,53,218859,65364,218859,
2108,218861,203.9404,218861,53,218861,65347,218861,
2038,218869,203.78664,218869,53,218869,65368,218869,
2104,218881,203.78664,218881,54,218881,65339,218881,
2092,218887,203.70976000000002,218887,54,218887,65339,218881,
2078,218889,203.63288,218889,54,218889,65341,218889,
2157,218901,203.63288,218901,53,218901,65343,218901,
2140,218909,203.47912,218909,53,218909,65317,218909,
2043,218947,202.94096,218947,53,218947,65302,218941,
2033,218949,202.94096,218949,54,218949,65316,218949,
2081,218959,202.71032,218959,54,218959,65319,218959,
2084,218961,202.7872,218961,53,218961,65320,218961,
2011,218981,202.47968,218981,54,218981,65324,218981,
2000,218997,202.24904,218997,53,218997,65326,218991,
2025,218999,202.32592,218999,54,218999,65308,218999,
2050,219001,202.17216,219001,53,219001,65344,219001,
2021,219011,202.09528,219011,53,219011,65351,219010,
2050,219037,201.94152,219037,53,219037,65329,219037,
2075,219039,201.94152,219039,54,219039,65362,219039,
2081,219041,201.71088,219041,53,219041,65362,219039,
2037,219055,201.71088,219055,53,219055,65359,219049,
2126,219059,201.71088,219059,53,219059,65367,219059,
2995,219079,201.48024,219079,54,219079,65364,219079,
3000,219081,201.48024,219081,54,219081,65364,219079,
2281,219089,201.17272,219089,54,219089,65364,219089,
1942,219091,201.24960000000002,219091,53,219091,65364,219089,
2029,219121,200.86520000000002,219121,53,219121,65284,219119,
2086,219127,200.71144,219127,53,219127,65307,219127,
2069,219129,200.86520000000002,219129,53,219129,65293,219129,
2104,219139,200.55768,219139,53,219139,65322,219139,
2108,219141,200.63456,219141,53,219141,65322,219139,
2135,219161,200.32704,219161,53,219161,65324,219159,
2102,219169,200.40392,219169,53,219169,65332,219169,
2074,219171,200.25016,219171,53,219171,65332,219169,
2094,219177,200.40392,219177,54,219177,65322,219177,
2153,219185,200.09640000000002,219185,53,219185,65328,219179,
2126,219201,200.01952,219201,54,219201,65300,219202,
2115,219209,199.94264,219209,54,219209,65360,219209,
2171,219255,199.86576,219255,54,219255,65349,219252,
2238,219281,199.63512,219281,54,219281,65366,219282,
2252,219285,199.48136,219285,54,219285,65366,219282,
2237,219287,199.48136,219287,53,219287,65381,219287,
2184,219291,199.3276,219291,53,219291,65291,219292,
2053,219317,199.09696,219317,53,219317,65374,219311,
2042,219319,199.09696,219319,53,219319,65372,219319,
2017,219321,199.02008,219321,53,219321,65370,219321,
1867,219351,198.71256,219351,53,219351,65362,219351,
1870,219359,198.5588,219359,53,219359,65354,219359,
1876,219371,198.32816,219371,53,219371,65366,219371,
1935,219391,198.02064000000001,219391,53,219391,65313,219391,
2042,219437,197.32872,219437,53,219437,65346,219431,
2093,219441,197.17496,219441,53,219441,65348,219441,
2106,219447,197.25184000000002,219447,53,219447,65348,219441,
2071,219467,197.09808,219467,53,219467,65357,219461,
2076,219487,196.79056,219487,54,219487,65387,219481,
2086,219497,196.71368,219497,53,219497,65348,219497,
2128,219501,196.71368,219501,53,219501,65385,219499,
2061,219509,196.6368,219509,53,219509,65385,219499,
2051,219535,196.17552,219535,53,219535,65326,219529,
2062,219541,196.2524,219541,53,219541,65384,219539,
2072,219545,196.09864,219545,53,219545,65384,219539,
2084,219577,195.94488,219577,53,219577,65337,219577,
2145,219585,195.63736,219585,54,219585,65317,219579,
2104,219591,195.63736,219591,53,219591,65312,219589,
2116,219595,195.71424,219595,53,219595,65312,219589,
2195,219605,195.56048,219605,53,219605,65323,219599,
2181,219607,195.4836,219607,53,219607,65337,219607,
2154,219609,195.4836,219609,53,219609,65352,219609,
2091,219639,195.02232,219639,53,219639,65345,219639,
2017,219669,194.7148,219669,53,219669,65386,219667,
2103,219685,194.48416,219685,53,219685,65330,219686,
2068,219687,194.09976,219687,53,219687,65330,219686,
2083,219701,194.3304,219701,53,219701,65384,219702,
2058,219709,194.3304,219709,53,219709,65382,219709,
2357,219741,193.86912,219741,54,219741,65341,219742,
2627,219747,193.946,219747,54,219747,65341,219742,
2692,219749,193.86912,219749,54,219749,65358,219749,
1198,219779,193.48472,219779,53,219779,65389,219779,
1360,219781,193.63848000000002,219781,52,219781,65402,219781,
1920,219791,193.25408000000002,219791,53,219791,65402,219791,
2032,219797,193.1772,219797,53,219797,65402,219791,
2105,219801,193.33096,219801,53,219801,65403,219801,
2113,219821,192.94656,219821,53,219821,65380,219821,
2116,219829,192.94656,219829,53,219829,65396,219829,
2130,219841,192.71592,219841,53,219841,65405,219841,
2089,219849,192.71592,219849,53,219849,65373,219849,
2160,219861,192.48528,219861,53,219861,65350,219861,
2101,219871,192.4084,219871,53,219871,65338,219871,
2156,219881,192.33152,219881,53,219881,65337,219881,
2136,219887,192.17776,219887,53,219887,65337,219881,
2162,219901,192.25464,219901,54,219901,65371,219901,
2107,219911,192.25464,219911,53,219911,65364,219911,
2158,219917,192.10088,219917,53,219917,65364,219911,
2181,219919,192.17776,219919,54,219919,65379,219919,
2203,219929,192.10088,219929,54,219929,65373,219929,
2179,219931,191.71648,219931,54,219931,65380,219931,
2171,219937,192.25464,219937,54,219937,65380,219931,
2220,219951,191.94712,219951,53,219951,65403,219951,
2181,219965,191.87024,219965,54,219965,65403,219960,
2158,219977,191.79336,219977,53,219977,65364,219978,
1973,219997,191.6396,219997,53,219997,65379,219990,
1989,219999,191.40896,219999,53,219999,65372,219999,
2000,220001,191.48584,220001,53,220001,65372,219999,
1908,220007,191.33208,220007,53,220007,65369,220007,
1841,220011,191.40896,220011,53,220011,65356,220009,
1894,220017,191.2552,220017,53,220017,65409,220017,
1886,220035,190.79392,220035,53,220035,65424,220029,
1909,220039,190.8708,220039,53,220039,65401,220039,
1924,220045,190.79392,220045,53,220045,65401,220039,
1995,220075,190.25576,220075,53,220075,65360,220069,
2059,220079,190.40952000000001,220079,53,220079,65374,220079,
2072,220081,190.25576,220081,53,220081,65374,220079,
2075,220085,190.102,220085,53,220085,65374,220079,
2028,220095,190.102,220095,54,220095,65390,220089,
2030,220099,190.102,220099,53,220099,65383,220099,
2042,220101,190.02512000000002,220101,53,220101,65383,220099,
2068,220119,189.87136,220119,53,220119,65390,220119,
2079,220121,189.87136,220121,53,220121,65390,220119,
2069,220129,189.87136,220129,53,220129,65388,220129,
2077,220139,189.64072000000002,220139,53,220139,65418,220137,
2073,220155,189.3332,220155,53,220155,65363,220156,
2090,220157,189.48696,220157,53,220157,65363,220156,
2065,220177,189.3332,220177,54,220177,65404,220172,
2054,220185,189.25632000000002,220185,53,220185,65367,220186,
2102,220201,189.17944,220201,53,220201,65396,220202,
2086,220211,188.9488,220211,53,220211,65377,220212,
2085,220217,188.71816,220217,53,220217,65404,220218,
2115,220221,189.02568,220221,53,220221,65384,220222,
2098,220251,188.71816,220251,53,220251,65336,220252,
2115,220261,188.5644,220261,54,220261,65337,220262,
2067,220269,188.33376,220269,53,220269,65392,220270,
2052,220281,188.33376,220281,54,220281,65376,220282,
1976,220291,188.18,220291,53,220291,65391,220292,
2014,220299,187.94936,220299,53,220299,65347,220300,
2033,220311,188.02624,220311,53,220311,65381,220312,
2021,220329,187.94936,220329,53,220329,65373,220330,
2073,220339,187.71872,220339,53,220339,65397,220340,
2075,220349,187.56496,220349,53,220349,65380,220342,
2040,220351,187.4112,220351,53,220351,65359,220351,
2405,220377,187.18056,220377,53,220377,65416,220378,
2547,220379,187.33432,220379,53,220379,65360,220380,
2845,220391,187.10368,220391,54,220391,65355,220390,
2534,220396,187.0268,220396,53,220396,65355,220390,
1665,220419,186.6424,220419,53,220419,65366,220420,
2014,220429,186.56552,220429,53,220429,65380,220430,
2045,220431,186.71928,220431,53,220431,65380,220430,
2124,220436,186.41176000000002,220436,53,220436,65380,220430,
2136,220437,186.48864,220437,54,220437,65361,220438,
2130,220441,186.41176000000002,220441,53,220441,65386,220440,
2088,220446,186.48864,220446,52,220446,65386,220440,
2076,220449,186.33488,220449,53,220449,65367,220450,
2120,220497,185.8736,220497,53,220497,65378,220497,
2081,220511,185.79672,220511,54,220511,65418,220511,
2098,220517,185.71984,220517,53,220517,65418,220511,
2112,220519,185.64296000000002,220519,53,220519,65398,220519,
2148,220555,185.56608,220555,54,220555,65366,220549,
2213,220561,185.41232,220561,54,220561,65380,220559,
2242,220565,185.71984,220565,54,220565,65380,220559,
2232,220567,185.71984,220567,53,220567,65347,220567,
2218,220569,185.56608,220569,53,220569,65371,220569,
2189,220595,185.4892,220595,54,220595,65384,220589,
2200,220597,185.56608,220597,54,220597,65374,220597,
2182,220607,185.18168,220607,53,220607,65362,220602,
2156,220609,185.33544,220609,53,220609,65416,220609,
1939,220635,184.95104,220635,53,220635,65337,220632,
1936,220641,184.95104,220641,52,220641,65408,220642,
